IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,NombreTipoEvento,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,T_CICOLE,TotalCivilesMuertos,TotalCombatientesMuertos,TotalCivilesCombatientesMuertos,NumeroVictimasCaso,Estado
300462,,16,10,2010,Caguan,Caquetá,Cartagena del chairá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300463,,16,10,2010,Caguan,Caquetá,Cartagena del chairá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300466,,4,8,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300467,,19,8,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300468,,4,8,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300469,,16,8,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300470,,4,8,2010,Ariari guayabero,Meta,Uribe,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300472,,11,8,2010,Ariari guayabero,Meta,Mesetas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300473,,5,8,2010,Ariari guayabero,Meta,Mesetas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300474,,5,8,2010,Ariari guayabero,Meta,Mesetas,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300475,,23,8,2010,Norte del cauca,Cauca,Corinto,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300476,,23,8,2010,Norte del cauca,Cauca,Corinto,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300477,,23,8,2010,Norte del cauca,Cauca,Corinto,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300478,,18,8,2010,Norte de antioquia,Antioquia,Briceño,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300480,,14,7,2010,Bajo putumayo,Putumayo,Puerto leguízamo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300481,,14,7,2010,Bajo putumayo,Putumayo,Puerto leguízamo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300482,,13,7,2010,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300483,,13,7,2010,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300484,,12,7,2010,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300485,,12,7,2010,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300486,,8,6,2010,Centro del valle,Valle del cauca,Bugalagrande,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300487,,8,6,2010,Centro del valle,Valle del cauca,Bugalagrande,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300489,,13,6,2010,Sur del tolima,Tolima,Rioblanco,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300491,Cr201728536,16,6,2010,Catatumbo,Norte de santander,Convención,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,0,0,1,1,2,Publicado
300493,,17,6,2010,Caguan,Caquetá,Puerto rico,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300495,,17,6,2010,Caguan,Caquetá,Puerto rico,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300496,,22,6,2010,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300498,,23,5,2010,Atrato,Chocó,Carmen del darién,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300499,,23,5,2010,Atrato,Chocó,Carmen del darién,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300500,,23,5,2010,Atrato,Chocó,Carmen del darién,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300501,,4,5,2010,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300502,,4,5,2010,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300503,,4,5,2010,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300504,,4,5,2010,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300505,,4,5,2010,Norte del cauca,Cauca,Caloto,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300506,,10,5,2010,Uraba,Antioquia,Apartadó,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300507,,10,5,2010,Uraba,Antioquia,Apartadó,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300508,,5,4,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300509,,5,4,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300510,,5,4,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300511,,5,4,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300512,,7,4,2010,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300513,,16,4,2010,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300514,,15,4,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300515,,13,4,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300516,,11,4,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300517,,8,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300518,,8,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300519,,17,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300520,,8,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300521,,8,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300522,,8,4,2010,Amazonia sur-oriental,Caquetá,Solano,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300523,,13,3,2010,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300524,,13,3,2010,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300525,,16,3,2010,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300527,,7,3,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300528,,7,3,2010,Sarare,Arauca,Arauquita,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300530,,25,3,2010,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300532,,24,3,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300534,,15,3,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300535,,24,3,2010,Occidente de nariño,Nariño,Samaniego,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300536,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300537,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300538,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300539,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300540,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300541,,24,3,2010,Norte de antioquia,Antioquia,Valdivia,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300544,,11,3,2010,Norte de antioquia,Antioquia,Briceño,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300545,,11,3,2010,Norte de antioquia,Antioquia,Briceño,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300546,,31,1,2010,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300547,,31,1,2010,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300548,,31,1,2010,Catatumbo,Norte de santander,Teorama,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300549,,25,1,2010,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300552,,28,1,2010,Alto sinu y san jorge,Córdoba,Tierralta,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300553,,25,1,2010,Norte del cauca,Cauca,Suárez,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300554,,25,1,2010,Norte del cauca,Cauca,Suárez,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300555,,25,1,2010,Norte del cauca,Cauca,Suárez,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300556,,21,12,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300557,,27,12,2009,Caguan,Caquetá,San vicente del caguán,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300559,,4,12,2009,Caguan,Caquetá,Puerto rico,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300560,,6,11,2009,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300561,,5,11,2009,Centro del huila,Huila,Algeciras,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300562,,3,11,2009,Alto sinu y san jorge,Córdoba,Puerto libertador,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300563,,21,11,2009,Alto sinu y san jorge,Córdoba,Puerto libertador,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300564,,21,11,2009,Alto sinu y san jorge,Córdoba,Puerto libertador,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300565,,21,11,2009,Alto sinu y san jorge,Córdoba,Puerto libertador,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300568,,5,11,2009,Oriente antioqueño,Antioquia,San carlos,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300569,,5,11,2009,Occidente antioqueño,Antioquia,Dabeiba,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,1,0,1,1,Publicado
300570,,5,11,2009,Occidente antioqueño,Antioquia,Dabeiba,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300571,,6,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300572,,12,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300573,,12,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300574,,12,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300575,,6,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300576,,12,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300577,,6,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300578,,6,10,2009,Ariari guayabero,Guaviare,San josé del guaviare,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300579,,19,10,2009,Sarare,Arauca,Tame,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300581,,8,10,2009,Suroriente de norte de santander,Norte de santander,Labateca,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300582,,8,10,2009,Suroriente de norte de santander,Norte de santander,Labateca,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300583,,17,9,2009,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300584,,6,9,2009,Ariari guayabero,Guaviare,Calamar,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300585,,1,9,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300586,,1,9,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300587,,28,9,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300588,,29,9,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300590,,28,9,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300591,,17,9,2009,Ariari guayabero,Meta,Vistahermosa,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300592,,23,9,2009,Ariari guayabero,Meta,El castillo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300593,,23,9,2009,Ariari guayabero,Meta,El castillo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300594,,23,9,2009,Ariari guayabero,Meta,El castillo,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300595,,17,9,2009,Magdalena medio,Bolívar,Arenal,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300596,,22,9,2009,Magdalena medio,Bolívar,Arenal,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300597,,22,9,2009,Magdalena medio,Bolívar,Arenal,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300598,,16,9,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300599,,18,9,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300601,,16,9,2009,Bajo cauca antioqueño,Antioquia,Tarazá,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300602,,15,8,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300604,,16,8,2009,Ariari guayabero,Guaviare,Miraflores,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300608,,7,8,2009,Ariari guayabero,Meta,El castillo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300609,,7,8,2009,Ariari guayabero,Meta,El castillo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300610,,20,8,2009,Magdalena medio,Bolívar,Cantagallo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300611,,20,8,2009,Magdalena medio,Bolívar,Cantagallo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300612,,20,8,2009,Magdalena medio,Bolívar,Cantagallo,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300613,,23,7,2009,Sur del valle,Valle del cauca,Florida,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300616,,26,7,2009,Catatumbo,Norte de santander,Hacarí,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300617,,21,7,2009,Ariari guayabero,Meta,San juan de arama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300618,,21,7,2009,Ariari guayabero,Meta,San juan de arama,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,Publicado
300619,,2,7,2009,Norte de antioquia,Antioquia,Campamento,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300620,,2,7,2009,Norte de antioquia,Antioquia,Campamento,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300621,,4,7,2009,Bajo cauca antioqueño,Antioquia,Cáceres,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,0,0,1,1,1,Publicado
300622,,4,7,2009,Bajo cauca antioqueño,Antioquia,Cáceres,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300623,,4,7,2009,Bajo cauca antioqueño,Antioquia,Cáceres,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300624,,17,7,2009,Bajo cauca antioqueño,Antioquia,Cáceres,Atentado,Atentado por map,Minas antipersonal (map),Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300627,,3,6,2009,Sur de nariño,Nariño,Puerres,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
300628,,3,6,2009,Sur de nariño,Nariño,Puerres,Atentado,Atentado por map,Minas antipersonal (map),Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,Publicado
